시도교육청코드,시도교육청명,행정표준코드,학교명,식사코드,식사명,급식일자,급식인원수,요리명,원산지정보,칼로리정보,영양정보,수정일자
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210520,520.00,추가밥*<br/>얼큰해물토마토파스타*1.2.5.6.9.10.12.13.15.16.17.18.<br/>브로콜리스프*2.5.6.13.<br/>오이무침*5.6.13.<br/>스틱마늘빵*2.5.6.16.<br/>망고*<br/>스틱단무지*,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,761.0 Kcal,탄수화물(g) : 124.7<br/>단백질(g) : 28.6<br/>지방(g) : 18.4<br/>비타민A(R.E) : 302.8<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 28.7<br/>칼슘(mg) : 188.1<br/>철분(mg) : 5.2,20210527043059
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210521,520.00,친환경현미밥*<br/>얼갈이된장국*5.6.13.<br/>순살찜닭&스노우치즈*2.5.6.8.13.15.<br/>실곤약야채무침*5.6.13.<br/>새송이굴소스볶음*5.6.13.18.<br/>배추김치*9.13.<br/>초코쿠키1.5.6.2.13.,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,1018.4 Kcal,탄수화물(g) : 155.6<br/>단백질(g) : 53.5<br/>지방(g) : 23.7<br/>비타민A(R.E) : 340.0<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.7<br/>비타민C(mg) : 19.5<br/>칼슘(mg) : 373.7<br/>철분(mg) : 4.5,20210528043020
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210524,530.00,추가밥*<br/>한우쌀국수*5.6.13.16.<br/>양파절임*13.<br/>버터플라이새우튀김&타르타르소1.5.6.9.<br/>배추김치*9.13.<br/>블랙사파이어포도*,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,1007.6 Kcal,탄수화물(g) : 180.2<br/>단백질(g) : 34.9<br/>지방(g) : 16.6<br/>비타민A(R.E) : 1130.2<br/>티아민(mg) : 0.9<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 21.5<br/>칼슘(mg) : 200.3<br/>철분(mg) : 5.3,20210531043029
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210525,510.00,친환경현미밥*<br/>순두부백탕*1.5.6.9.13.18.<br/>도토리묵무침*5.6.13.<br/>닭볶음탕*5.6.13.<br/>마늘쫑건새우볶음*5.6.9.13.<br/>배추김치*9.13.<br/>군옥수수아몬드*,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,731.2 Kcal,탄수화물(g) : 117.7<br/>단백질(g) : 40.0<br/>지방(g) : 16.4<br/>비타민A(R.E) : 340.3<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.8<br/>비타민C(mg) : 44.0<br/>칼슘(mg) : 263.9<br/>철분(mg) : 5.5,20210601043108
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210526,510.00,친환경차수수밥*<br/>근대된장국*5.6.13.<br/>브로콜리&콜리플라워초무침*5.6.13.<br/>파래김볶음*5.13.<br/>돼지고기김치두루치기*5.6.9.10.13.<br/>배추김치*9.13.,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,669.6 Kcal,탄수화물(g) : 107.9<br/>단백질(g) : 45.0<br/>지방(g) : 11.2<br/>비타민A(R.E) : 383.3<br/>티아민(mg) : 1.0<br/>리보플라빈(mg) : 0.8<br/>비타민C(mg) : 45.6<br/>칼슘(mg) : 252.9<br/>철분(mg) : 5.2,20210602
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210527,510.00,베이컨시금치볶음밥*1.2.5.6.10.13.<br/>유부우동장국*1.2.5.6.9.13.16.<br/>달다리살스테이크*5.15.16.<br/>깍두기*9.13.<br/>블루레몬에이드*1.3.<br/>모짜렐라바질샐러드*2.12.13.,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,814.1 Kcal,탄수화물(g) : 86.5<br/>단백질(g) : 45.2<br/>지방(g) : 33.9<br/>비타민A(R.E) : 365.4<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 48.2<br/>칼슘(mg) : 503.7<br/>철분(mg) : 3.7,20210603
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210528,510.00,친환경잡곡밥*5.<br/>부대찌개&라면사리*1.2.5.6.9.10.12.13.16.<br/>가죽나물초무침*5.6.13.<br/>치폴레명태까스*1.2.5.6.12.16.<br/>섞박지*9.13.<br/>바나나*,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,774.7 Kcal,탄수화물(g) : 129.8<br/>단백질(g) : 40.2<br/>지방(g) : 13.3<br/>비타민A(R.E) : 130.8<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.8<br/>비타민C(mg) : 36.1<br/>칼슘(mg) : 307.4<br/>철분(mg) : 3.4,20210604
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210531,530.00,치킨마요덮밥*1.5.6.13.<br/>아욱된장국*5.6.13.18.<br/>무나물들깨볶음*<br/>타코야끼*2.5.6.12.13.16.18.<br/>배추김치*9.13.<br/>딸기오믈렛*1.2.5.6.,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,754.8 Kcal,탄수화물(g) : 106.1<br/>단백질(g) : 32.9<br/>지방(g) : 25.5<br/>비타민A(R.E) : 527.6<br/>티아민(mg) : 0.8<br/>리보플라빈(mg) : 0.9<br/>비타민C(mg) : 30.0<br/>칼슘(mg) : 323.8<br/>철분(mg) : 7.4,20210607
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210601,510.00,친환경현미밥*<br/>매콤해물볶음우동*5.6.9.13.17.<br/>바지락콩비지찌개*5.6.9.13.18.<br/>바베큐폭립*5.6.10.12.13.14.16.18.<br/>우엉호두조림*5.6.13.14.<br/>깍두기*9.13.<br/>사과*,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,929.6 Kcal,탄수화물(g) : 149.8<br/>단백질(g) : 40.6<br/>지방(g) : 21.1<br/>비타민A(R.E) : 187.6<br/>티아민(mg) : 0.7<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 44.9<br/>칼슘(mg) : 290.9<br/>철분(mg) : 8.4,20210608
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210602,510.00,친환경현미밥*<br/>닭다리닭곰탕*13.15.<br/>도토리묵무침*5.6.13.<br/>애호박새우젓볶음*9.13.<br/>김치해물파전*1.5.6.9.17.<br/>파김치*9.13.<br/>소다맛쭈쭈바*1.2.5.,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,826.8 Kcal,탄수화물(g) : 123.3<br/>단백질(g) : 41.4<br/>지방(g) : 20.2<br/>비타민A(R.E) : 286.7<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 13.0<br/>칼슘(mg) : 206.6<br/>철분(mg) : 3.9,20210609
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210603,510.00,추가밥*<br/>얼큰바지락칼국수*5.6.9.13.15.18.<br/>곤드레들깨볶음*<br/>매콤닭떡갈비&파채소스*1.2.5.6.10.13.15.16.18.<br/>겉절이*9.13.<br/>바나나*,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,832.1 Kcal,탄수화물(g) : 128.3<br/>단백질(g) : 33.8<br/>지방(g) : 21.4<br/>비타민A(R.E) : 256.0<br/>티아민(mg) : 0.7<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 12.1<br/>칼슘(mg) : 227.7<br/>철분(mg) : 6.3,20210610
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210604,510.00,친환경잡곡밥*5.<br/>치즈이글루케익*1.2.5.6.10.<br/>돼지김치찌개*1.5.6.9.10.13.<br/>부추무생채*1.2.5.6.13.<br/>날치알달걀찜*1.13.<br/>고등어구이*6.7.13.<br/>오이김치*9.13.18.,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,806.7 Kcal,탄수화물(g) : 98.5<br/>단백질(g) : 39.2<br/>지방(g) : 29.9<br/>비타민A(R.E) : 249.2<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.7<br/>비타민C(mg) : 33.1<br/>칼슘(mg) : 225.9<br/>철분(mg) : 4.2,20210611
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210607,530.00,추가밥*<br/>얼큰한우짬뽕*1.5.6.9.13.16.17.18.<br/>수제데니쉬핫도그*1.2.5.6.10.12.13.15.16.<br/>브로콜리&콜리플라워초무침*5.6.13.<br/>나박김치*9.13.<br/>사과곤약젤리*,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,799.8 Kcal,탄수화물(g) : 111.0<br/>단백질(g) : 27.7<br/>지방(g) : 21.9<br/>비타민A(R.E) : 174.2<br/>티아민(mg) : 0.2<br/>리보플라빈(mg) : 1.3<br/>비타민C(mg) : 24.3<br/>칼슘(mg) : 276.9<br/>철분(mg) : 3.7,20210614
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210608,510.00,친환경흑미밥*<br/>시래기청국장찌개*5.6.13.<br/>순살찜닭&스노우치즈*2.5.6.8.13.15.<br/>가지두반장볶음*13.18.5.6.12.<br/>백김치*9.13.<br/>조미김*<br/>멜론*,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,836.1 Kcal,탄수화물(g) : 116.0<br/>단백질(g) : 55.0<br/>지방(g) : 20.0<br/>비타민A(R.E) : 380.8<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.7<br/>비타민C(mg) : 20.4<br/>칼슘(mg) : 334.8<br/>철분(mg) : 9.3,20210615
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210609,510.00,친환경잡곡밥*5.<br/>한우무국*5.6.13.<br/>꽁치김치조림*5.6.9.13.<br/>고춧잎나물*5.6.<br/>꽃송이너겟&머스터드*1.2.5.6.13.15.<br/>깍두기*9.13.<br/>오렌지*,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,833.5 Kcal,탄수화물(g) : 109.2<br/>단백질(g) : 51.1<br/>지방(g) : 26.6<br/>비타민A(R.E) : 250.8<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 51.3<br/>칼슘(mg) : 303.7<br/>철분(mg) : 6.7,20210616
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210610,510.00,돼지고기간장덮밥*2.5.6.10.13.18.<br/>달걀팟국*1.5.6.9.13.<br/>오이무침*5.6.13.<br/>피자춘권5.6.12.<br/>총각김치*9.13.<br/>얼린감귤주스*,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,792.4 Kcal,탄수화물(g) : 115.7<br/>단백질(g) : 48.4<br/>지방(g) : 13.5<br/>비타민A(R.E) : 208.5<br/>티아민(mg) : 1.0<br/>리보플라빈(mg) : 0.8<br/>비타민C(mg) : 50.2<br/>칼슘(mg) : 188.2<br/>철분(mg) : 4.3,20210617
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210611,510.00,친환경현미밥*<br/>들깨미역국*5.6.13.<br/>연두부&양념장*5.6.13.<br/>매콤돼지갈비찜*5.6.10.13.<br/>콩나물무침*5.6.13.<br/>겉절이*9.13.,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,793.7 Kcal,탄수화물(g) : 109.2<br/>단백질(g) : 48.6<br/>지방(g) : 19.4<br/>비타민A(R.E) : 172.3<br/>티아민(mg) : 1.1<br/>리보플라빈(mg) : 1.0<br/>비타민C(mg) : 7.5<br/>칼슘(mg) : 228.0<br/>철분(mg) : 4.9,20210618
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210614,530.00,장조림버터볶음밥*1.2.5.6.10.13.18.<br/>버섯매운탕*5.6.13.<br/>쑥갓두부무침*5.6.13.<br/>치즈핫도그&케찹*1.2.5.6.10.12.16.<br/>깍두기*9.13.<br/>딸기아이스찰떡*2.4.5.6.,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,734.5 Kcal,탄수화물(g) : 111.2<br/>단백질(g) : 34.5<br/>지방(g) : 18.9<br/>비타민A(R.E) : 306.6<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.9<br/>비타민C(mg) : 9.9<br/>칼슘(mg) : 222.4<br/>철분(mg) : 3.6,20210621
